"ts_code","symbol","industry","name","list_date"
"300378.SZ","300378","软件服务","鼎捷数智","20140127"
"300379.SZ","300379","软件服务","*ST东通","20140128"
"300380.SZ","300380","软件服务","安硕信息","20140128"
"300381.SZ","300381","化学制药","溢多利","20140128"
"300382.SZ","300382","专用机械","斯莱克","20140129"
"300383.SZ","300383","软件服务","光环新网","20140129"
"300384.SZ","300384","建筑工程","三联虹普","20140801"
"300385.SZ","300385","环境保护","雪浪环境","20140626"
"300386.SZ","300386","IT设备","飞天诚信","20140626"
"300387.SZ","300387","农药化肥","富邦科技","20140702"
"300388.SZ","300388","环境保护","节能国祯","20140801"
"300389.SZ","300389","元器件","艾比森","20140801"
"300390.SZ","300390","电气设备","天华新能","20140731"
"300391.SZ","300391","中成药","*ST长药","20140801"
"300393.SZ","300393","塑料","中来股份","20140912"
"300394.SZ","300394","通信设备","天孚通信","20150217"
"300395.SZ","300395","玻璃","菲利华","20140910"
"300396.SZ","300396","医疗保健","迪瑞医疗","20140910"
"300397.SZ","300397","通信设备","天和防务","20140910"
"300398.SZ","300398","化工原料","飞凯材料","20141009"
"300399.SZ","300399","互联网","天利科技","20141009"
"300400.SZ","300400","专用机械","劲拓股份","20141010"
"300401.SZ","300401","化学制药","花园生物","20141009"
"300402.SZ","300402","专用机械","宝色股份","20141010"
"300403.SZ","300403","家用电器","汉宇集团","20141030"
"300404.SZ","300404","医疗保健","博济医药","20150424"
"300405.SZ","300405","化工原料","科隆股份","20141030"
"300406.SZ","300406","医疗保健","九强生物","20141030"
"300407.SZ","300407","电气设备","凯发电气","20141203"
"300408.SZ","300408","元器件","三环集团","20141203"
"300409.SZ","300409","电气设备","道氏技术","20141203"
"300410.SZ","300410","专用机械","正业科技","20141231"
"300411.SZ","300411","专用机械","金盾股份","20141231"
"300412.SZ","300412","医疗保健","迦南科技","20141231"
"300413.SZ","300413","影视音像","芒果超媒","20150121"
"300414.SZ","300414","通信设备","中光防雷","20150513"
"300415.SZ","300415","专用机械","伊之密","20150123"
"300416.SZ","300416","电器仪表","苏试试验","20150122"
"300417.SZ","300417","电器仪表","南华仪器","20150123"
"300418.SZ","300418","互联网","昆仑万维","20150121"
"300419.SZ","300419","软件服务","ST浩丰","20150122"
"300420.SZ","300420","机械基件","五洋自控","20150217"
"300421.SZ","300421","机械基件","力星股份","20150217"
"300422.SZ","300422","环境保护","博世科","20150217"
"300423.SZ","300423","电气设备","昇辉科技","20150217"
"300424.SZ","300424","航空","航新科技","20150422"
"300425.SZ","300425","环境保护","中建环能","20150216"
"300426.SZ","300426","影视音像","华智数媒","20150217"
"300427.SZ","300427","电气设备","红相股份","20150217"
"300428.SZ","300428","汽车配件","立中集团","20150319"
"300429.SZ","300429","化工原料","强力新材","20150324"
"300430.SZ","300430","电器仪表","诚益通","20150319"
"300432.SZ","300432","汽车配件","富临精工","20150319"
"300433.SZ","300433","元器件","蓝思科技","20150318"
"300434.SZ","300434","化学制药","金石亚药","20150424"
"300435.SZ","300435","供气供热","中泰股份","20150326"
"300436.SZ","300436","化学制药","广生堂","20150422"
"300437.SZ","300437","化工原料","清水源","20150423"
"300438.SZ","300438","电气设备","鹏辉能源","20150424"
"300439.SZ","300439","医疗保健","美康生物","20150422"
"300440.SZ","300440","软件服务","运达科技","20150423"
"300441.SZ","300441","机床制造","鲍斯股份","20150423"
"300442.SZ","300442","软件服务","润泽科技","20150424"
"300443.SZ","300443","电气设备","金雷股份","20150422"
"300444.SZ","300444","电气设备","双杰电气","20150423"
"300445.SZ","300445","电器仪表","康斯特","20150424"
"300446.SZ","300446","汽车配件","航天智造","20150423"
"300447.SZ","300447","电气设备","全信股份","20150422"
"300448.SZ","300448","软件服务","浩云科技","20150424"
"300449.SZ","300449","IT设备","汉邦高科","20150422"
"300450.SZ","300450","专用机械","先导智能","20150518"
"300451.SZ","300451","软件服务","创业慧康","20150514"
"300452.SZ","300452","化学制药","山河药辅","20150515"
"300453.SZ","300453","医疗保健","三鑫医疗","20150515"
"300454.SZ","300454","软件服务","深信服","20180516"
"300455.SZ","300455","IT设备","航天智装","20150515"
"300456.SZ","300456","半导体","赛微电子","20150514"
"300457.SZ","300457","专用机械","赢合科技","20150514"
"300458.SZ","300458","半导体","全志科技","20150515"
"300459.SZ","300459","互联网","汤姆猫","20150515"
"300460.SZ","300460","元器件","惠伦晶体","20150515"
"300461.SZ","300461","专用机械","田中精机","20150519"
"300462.SZ","300462","IT设备","华铭智能","20150527"
"300463.SZ","300463","医疗保健","迈克生物","20150528"
"300464.SZ","300464","机械基件","星徽股份","20150610"
"300465.SZ","300465","软件服务","高伟达","20150528"
"300466.SZ","300466","电器仪表","赛摩智能","20150528"
"300467.SZ","300467","互联网","迅游科技","20150527"
"300468.SZ","300468","软件服务","四方精创","20150527"
"300469.SZ","300469","软件服务","信息发展","20150611"
"300470.SZ","300470","机械基件","中密控股","20150612"
"300471.SZ","300471","专用机械","厚普股份","20150611"
"300472.SZ","300472","专用机械","*ST新元","20150611"
"300473.SZ","300473","汽车配件","德尔股份","20150612"
"300474.SZ","300474","元器件","景嘉微","20160331"
"300475.SZ","300475","元器件","香农芯创","20150610"
"300476.SZ","300476","元器件","胜宏科技","20150611"
"300477.SZ","300477","电气设备","ST合纵","20150610"
"300478.SZ","300478","塑料","杭州高新","20150610"
"300479.SZ","300479","软件服务","神思电子","20150612"
"300480.SZ","300480","专用机械","光力科技","20150702"
"300481.SZ","300481","化工原料","濮阳惠成","20150630"
"300482.SZ","300482","医疗保健","万孚生物","20150630"
"300483.SZ","300483","石油开采","首华燃气","20150630"
"300484.SZ","300484","电气设备","蓝海华腾","20160322"
"300485.SZ","300485","生物制药","赛升药业","20150626"
"300486.SZ","300486","专用机械","东杰智能","20150630"
"300487.SZ","300487","化工原料","蓝晓科技","20150702"
"300488.SZ","300488","机械基件","恒锋工具","20150701"
"300489.SZ","300489","专用机械","光智科技","20150701"
"300490.SZ","300490","专用机械","华自科技","20151231"
"300491.SZ","300491","电气设备","通合科技","20151231"
"300492.SZ","300492","建筑工程","华图山鼎","20151223"
"300493.SZ","300493","元器件","润欣科技","20151210"
"300494.SZ","300494","互联网","盛天网络","20151231"
"300496.SZ","300496","软件服务","中科创达","20151210"
"300497.SZ","300497","化学制药","富祥药业","20151222"
"300498.SZ","300498","农业综合","温氏股份","20151102"
"300499.SZ","300499","专用机械","高澜股份","20160202"
"300500.SZ","300500","建筑工程","启迪设计","20160204"
"300501.SZ","300501","广告包装","海顺新材","20160204"
"300502.SZ","300502","通信设备","新易盛","20160303"
"300503.SZ","300503","机械基件","昊志机电","20160309"
"300504.SZ","300504","通信设备","天邑股份","20180330"
"300505.SZ","300505","农药化肥","川金诺","20160315"
"300506.SZ","300506","建筑工程","ST名家汇","20160324"
"300507.SZ","300507","汽车配件","苏奥传感","20160429"
"300508.SZ","300508","软件服务","维宏股份","20160419"
"300509.SZ","300509","专用机械","新美星","20160425"
"300510.SZ","300510","电气设备","金冠股份","20160506"
"300511.SZ","300511","种植业","雪榕生物","20160504"
"300512.SZ","300512","专用机械","中亚股份","20160526"
"300513.SZ","300513","软件服务","恒实科技","20160530"
"300514.SZ","300514","电器仪表","友讯达","20170426"
"300515.SZ","300515","电器仪表","三德科技","20160608"
"300516.SZ","300516","电器仪表","久之洋","20160602"
"300517.SZ","300517","建筑工程","海波重科","20160719"
"300518.SZ","300518","互联网","新迅达","20160624"
"300519.SZ","300519","中成药","新光药业","20160624"
"300520.SZ","300520","软件服务","科大国创","20160708"
"300521.SZ","300521","专用机械","爱司凯","20160705"
"300522.SZ","300522","染料涂料","世名科技","20160705"
"300523.SZ","300523","软件服务","辰安科技","20160726"
"300525.SZ","300525","软件服务","博思软件","20160726"
"300527.SZ","300527","专用机械","中船应急","20160805"
"300528.SZ","300528","影视音像","幸福蓝海","20160808"
"300529.SZ","300529","医疗保健","健帆生物","20160802"
"300530.SZ","300530","电气设备","领湃科技","20160809"
"300531.SZ","300531","IT设备","优博讯","20160809"
"300532.SZ","300532","软件服务","今天国际","20160818"
"300533.SZ","300533","互联网","冰川网络","20160818"
"300534.SZ","300534","中成药","陇神戎发","20160913"
"300535.SZ","300535","化工原料","达威股份","20160812"
"300536.SZ","300536","建筑工程","农尚环境","20160920"
"300537.SZ","300537","染料涂料","广信材料","20160830"
"300538.SZ","300538","塑料","同益股份","20160826"
"300539.SZ","300539","塑料","横河精密","20160830"
"300540.SZ","300540","专用机械","蜀道装备","20160823"
"300541.SZ","300541","软件服务","先进数通","20160913"
"300542.SZ","300542","软件服务","新晨科技","20160920"
"300543.SZ","300543","元器件","朗科智能","20160908"
"300545.SZ","300545","专用机械","联得装备","20160928"
"300546.SZ","300546","IT设备","雄帝科技","20160928"
"300547.SZ","300547","汽车配件","川环科技","20160930"
"300548.SZ","300548","通信设备","博创科技","20161012"
"300549.SZ","300549","专用机械","优德精密","20160930"
"300550.SZ","300550","软件服务","和仁科技","20161018"
"300551.SZ","300551","软件服务","古鳌科技","20161018"
"300552.SZ","300552","IT设备","万集科技","20161021"
"300553.SZ","300553","电器仪表","集智股份","20161021"
"300554.SZ","300554","矿物制品","三超新材","20170421"
"300555.SZ","300555","通信设备","ST路通","20161018"
"300556.SZ","300556","软件服务","丝路视觉","20161104"
"300557.SZ","300557","电器仪表","理工光科","20161101"
"300558.SZ","300558","化学制药","贝达药业","20161107"
"300559.SZ","300559","软件服务","佳发教育","20161101"
"300560.SZ","300560","通信设备","中富通","20161101"
"300561.SZ","300561","软件服务","*ST汇科","20161117"
"300562.SZ","300562","医疗保健","乐心医疗","20161116"
"300563.SZ","300563","通信设备","神宇股份","20161114"
"300564.SZ","300564","建筑工程","筑博设计","20191108"
"300565.SZ","300565","通信设备","科信技术","20161122"
"300566.SZ","300566","元器件","激智科技","20161115"
"300567.SZ","300567","电器仪表","精测电子","20161122"
"300568.SZ","300568","化工原料","星源材质","20161201"
"300569.SZ","300569","电气设备","天能重工","20161125"
"300570.SZ","300570","通信设备","太辰光","20161206"
"300571.SZ","300571","互联网","平治信息","20161213"
"300572.SZ","300572","电器仪表","安车检测","20161206"
"300573.SZ","300573","化学制药","兴齐眼药","20161208"
"300575.SZ","300575","农药化肥","中旗股份","20161220"
"300576.SZ","300576","染料涂料","容大感光","20161220"
"300577.SZ","300577","纺织","开润股份","20161221"
"300578.SZ","300578","通信设备","会畅通讯","20170125"
"300579.SZ","300579","软件服务","数字认证","20161223"
"300580.SZ","300580","汽车配件","贝斯特","20170111"
"300581.SZ","300581","航空","晨曦航空","20161220"
"300582.SZ","300582","元器件","英飞特","20161228"
"300583.SZ","300583","化学制药","赛托生物","20170106"
"300584.SZ","300584","化学制药","海辰药业","20170112"
"300585.SZ","300585","汽车配件","奥联电子","20161229"
"300586.SZ","300586","化工原料","美联新材","20170104"
"300587.SZ","300587","橡胶","天铁科技","20170105"
"300588.SZ","300588","IT设备","熙菱信息","20170105"
"300589.SZ","300589","船舶","江龙船艇","20170113"
"300590.SZ","300590","通信设备","移为通信","20170111"
"300591.SZ","300591","服饰","万里马","20170110"
"300592.SZ","300592","互联网","华凯易佰","20170120"
"300593.SZ","300593","电气设备","新雷能","20170113"
"300594.SZ","300594","运输设备","朗进科技","20190621"
"300595.SZ","300595","医疗保健","欧普康视","20170117"
"300596.SZ","300596","化工原料","利安隆","20170119"
"300597.SZ","300597","通信设备","吉大通信","20170123"
"300598.SZ","300598","软件服务","诚迈科技","20170120"
"300599.SZ","300599","塑料","雄塑科技","20170123"
"300600.SZ","300600","船舶","国瑞科技","20170125"
"300601.SZ","300601","生物制药","康泰生物","20170207"
"300602.SZ","300602","元器件","飞荣达","20170126"
"300603.SZ","300603","通信设备","立昂技术","20170126"
"300604.SZ","300604","半导体","长川科技","20170417"
"300605.SZ","300605","软件服务","恒锋信息","20170208"
"300606.SZ","300606","机械基件","金太阳","20170208"
"300607.SZ","300607","专用机械","拓斯达","20170209"
"300608.SZ","300608","软件服务","思特奇","20170213"
"300609.SZ","300609","软件服务","汇纳科技","20170215"
"300610.SZ","300610","化工原料","晨化股份","20170213"
"300611.SZ","300611","汽车配件","美力科技","20170220"
